N,P,K,temperature,humidity,ph,rainfall,label
61,52,41,24.976695,83.891805,6.880431,204.800185,rice
85,52,41,22.659955,82.13968,5.635512,232.463839,rice
94,52,41,26.625025,82.292837,5.942581,191.469828,rice
91,50,41,20.864385,83.38272,6.436,230.410012,rice
97,50,41,24.529227,80.544986,7.07096,260.263403,rice
68,49,41,24.24857,80.386711,6.183597,260.524853,rice
85,49,41,25.530768,80.544942,5.908024,183.766137,rice
76,48,41,20.091757,81.969332,5.739346,265.514998,rice
91,48,41,20.4667,80.835373,6.620068,230.544956,rice
69,46,41,23.641248,80.285979,5.01214,263.11033,rice
73,46,41,20.896961,82.946534,6.219355,262.791505,rice
85,46,41,23.978982,82.788371,6.249051,276.655246,rice
69,45,41,23.363491,80.122675,5.006444,263.422495,rice
70,45,41,23.114723,80.483762,5.404489,263.051397,rice
72,45,41,22.339278,80.775049,5.982324,262.964603,rice
63,44,41,24.172988,83.728757,5.58337,257.034355,rice
73,43,41,23.522841,83.919123,6.685616,189.72646,rice
78,43,41,21.554387,80.86874,7.173047,205.429743,rice
79,39,41,23.966087,84.969072,6.114681,298.560118,rice
87,39,41,21.531466,84.037463,6.250653,277.083062,rice
85,38,41,21.587118,82.788371,6.249051,276.655246,rice
73,36,41,22.118147,80.122675,6.936478,198.688775,rice
76,35,41,25.639077,81.311082,6.864989,248.60307,rice
93,60,40,20.793119,84.371192,6.929545,279.731067,rice
72,58,40,21.913769,84.647839,5.641813,267.264252,rice
94,58,40,25.093777,82.541726,6.319775,270.556829,rice
68,57,40,23.134689,82.276452,6.364721,222.19428,rice
83,57,40,22.3034,80.122675,7.013125,225.342399,rice
65,56,40,24.765374,82.07478,6.342727,222.255455,rice
90,54,40,26.351708,81.424232,5.378824,266.76011,rice
62,53,40,24.018416,81.823354,6.926905,199.087348,rice
91,53,40,26.527235,81.417538,5.386168,264.61487,rice
94,53,40,20.277744,82.894086,5.718627,241.974195,rice
99,53,40,21.143475,81.417538,5.386168,264.61487,rice
68,52,40,24.12683,82.338515,6.465058,274.526037,rice
92,52,40,26.090789,81.226938,5.754195,263.664333,rice
89,51,40,21.422977,83.484048,6.192858,230.954259,rice
91,51,40,21.695817,83.99284,6.515006,230.276614,rice
91,50,40,20.974016,84.109969,6.471406,230.233199,rice
91,50,40,20.824771,84.134188,6.462392,230.224222,rice
90,49,40,20.94553,83.333222,6.484291,232.684596,rice
71,46,40,20.280194,82.123542,7.236705,191.953574,rice
71,46,40,20.280194,82.123542,7.236705,191.953574,rice
71,46,40,20.361343,82.163607,7.219292,191.88036,rice
74,46,40,26.491096,80.158363,7.236705,191.953574,rice
92,46,40,23.51328,81.266023,6.747864,206.595461,rice
63,44,40,23.702212,81.850092,5.391551,253.905884,rice
63,44,40,25.114112,83.562595,5.597995,251.247161,rice
85,44,40,23.569325,81.440328,6.085348,245.491114,rice
66,43,40,26.066321,84.615232,5.992045,185.485548,rice
77,42,40,21.701541,80.71349,7.039265,209.11364,rice
82,40,40,23.830675,84.813601,6.271479,298.560118,rice
69,39,40,23.273618,82.723254,7.05683,251.330001,rice
83,39,40,21.805329,82.487563,6.22975,276.766487,rice
86,38,40,24.20864,84.969072,6.120741,229.505549,rice
88,38,40,22.220513,82.889699,6.057697,279.046735,rice
60,37,40,23.359054,82.810889,6.028322,256.996476,rice
65,37,40,23.359054,83.595123,5.333323,188.413665,rice
83,37,40,22.108227,84.969072,6.075194,271.105806,rice
91,37,40,23.359054,83.595123,6.363472,188.413665,rice
73,35,40,24.889212,81.979271,6.462392,185.946143,rice
74,35,40,26.491096,80.158363,6.980401,242.864034,rice
74,35,40,24.912212,82.684385,5.005307,185.74525,rice
75,35,40,25.578231,83.101459,5.866378,184.978225,rice
88,35,40,23.579436,83.587603,5.853932,291.298662,rice
90,35,40,22.421684,82.206859,6.249112,204.415566,rice
92,35,40,22.179319,80.331272,6.357389,200.088279,rice
67,60,39,25.519963,83.121279,5.579982,214.725063,rice
73,60,39,20.439122,82.84966,6.733865,205.953232,rice
76,60,39,20.133136,80.39658,6.771776,208.718582,rice
76,60,39,20.045414,80.347756,6.76624,208.581016,rice
91,60,39,20.045414,80.347756,6.363472,208.581016,rice
67,58,39,25.282722,80.543728,5.453592,220.115671,rice
83,58,39,25.755286,80.300256,7.042299,231.086335,rice
98,58,39,26.548597,82.681294,6.131468,271.806076,rice
69,57,39,23.253355,82.84647,6.342249,222.056119,rice
89,57,39,26.22116,81.188321,6.407461,196.935152,rice
93,56,39,20.619741,84.419951,6.902282,278.456367,rice
94,53,39,26.252047,83.783768,5.578285,286.393858,rice
96,53,39,21.986878,81.578125,5.116611,268.840963,rice
98,52,39,21.18815,80.459307,5.614185,198.461145,rice
60,51,39,22.696578,82.810889,5.453592,220.115671,rice
60,48,39,24.373866,81.070303,7.055012,232.558798,rice
60,48,39,24.282094,80.300256,7.042299,231.086335,rice
91,48,39,21.875142,84.046846,6.815063,234.054395,rice
69,46,39,22.377647,80.614545,7.359325,254.62792,rice
90,46,39,24.02651,80.75696,7.509331,249.395317,rice
67,45,39,22.762958,82.305202,7.3101,259.707286,rice
91,44,39,23.800877,84.969072,7.614169,237.625683,rice
93,44,39,23.499895,83.134465,6.666498,188.879684,rice
67,43,39,26.04372,84.969072,7.300411,260.887506,rice
67,43,39,26.04372,84.969072,5.999969,186.753677,rice
79,43,39,21.666283,80.709606,7.062779,210.814209,rice
78,42,39,21.684502,80.711613,7.050628,209.935457,rice
80,42,39,21.965517,81.602165,7.199155,207.887171,rice
83,41,39,22.31567,80.620658,7.034724,209.424557,rice
81,40,39,22.271988,81.881936,7.714275,208.647995,rice
90,40,39,22.68591,82.955417,6.136236,293.319044,rice
75,39,39,23.906814,84.969072,7.474171,229.282902,rice
63,38,39,24.025608,84.969072,5.280359,182.561632,rice
75,38,39,23.370831,84.957496,6.209251,284.79968,rice
75,38,39,23.446768,84.793524,6.21511,283.933847,rice
83,38,39,24.477599,81.355223,6.464149,230.86862,rice
80,37,39,23.501593,84.295179,6.065853,286.977348,rice
85,37,39,24.527837,82.736856,6.364135,224.675723,rice
74,36,39,26.929951,82.265393,6.880997,238.953247,rice
91,36,39,23.796543,83.236846,5.694075,292.041056,rice
67,35,39,25.282722,80.543728,5.453592,220.115671,rice
74,35,39,26.494422,80.122675,7.01173,242.202599,rice
74,35,39,25.218151,82.515005,5.416384,185.484058,rice
76,35,39,22.179319,80.347756,6.76624,200.088279,rice
91,35,39,26.491096,80.158363,6.97086,242.864034,rice
91,35,39,23.79392,80.41818,6.97086,206.261186,rice
65,60,38,21.971994,81.899182,6.336254,221.209196,rice
66,60,38,22.085766,83.470383,6.372576,231.736496,rice
66,60,38,24.889212,83.470383,6.372576,185.946143,rice
68,60,38,25.940508,80.849279,5.527411,219.989841,rice
91,60,38,22.085766,83.470383,5.950648,267.976195,rice
66,59,38,22.955761,82.673946,6.122491,228.574094,rice
75,59,38,20.045414,80.122675,6.792193,213.145056,rice
85,59,38,25.777487,82.539659,6.620446,244.166876,rice
68,58,38,26.757542,81.17734,6.336254,272.299906,rice
68,58,38,23.223974,83.033227,6.336254,221.209196,rice
93,58,38,20.615214,83.773456,6.9324,279.545172,rice
67,57,38,23.527491,80.313222,5.925903,274.456446,rice
96,57,38,20.844484,84.969072,6.946055,276.716725,rice
69,56,38,23.431916,80.568878,5.700806,271.32486,rice
93,56,38,23.959404,82.116362,7.124717,188.736138,rice
69,55,38,22.708838,82.639414,5.700806,271.32486,rice
74,55,38,26.506105,84.969072,7.017595,256.147245,rice
91,55,38,24.327507,80.814427,6.080702,268.089334,rice
91,55,38,24.845036,80.956321,5.917299,267.271897,rice
99,55,38,21.023638,81.797945,5.435363,193.310292,rice
74,54,38,25.680235,83.375516,7.093063,217.422351,rice
74,54,38,25.655535,83.470211,7.120273,217.378858,rice
89,54,38,24.515881,80.568878,6.363472,269.503916,rice
89,54,38,24.515881,83.535216,6.685346,230.446236,rice
90,54,38,24.508939,84.969072,6.444901,237.546375,rice
97,54,38,20.909732,81.421662,5.28843,270.251294,rice
93,53,38,26.929951,81.914112,7.069172,290.679378,rice
93,53,38,26.824072,82.204521,6.838643,290.049197,rice
98,53,38,20.296682,81.820471,5.177606,271.215887,rice
98,53,38,20.267076,81.638952,5.014507,270.441727,rice
99,53,38,21.097975,80.654318,5.563997,196.666917,rice
99,51,38,20.738174,80.122675,5.008511,272.765985,rice
93,49,38,20.885536,84.358997,6.455154,230.626495,rice
69,46,38,22.708838,81.450616,7.502834,271.32486,rice
67,45,38,22.72791,82.170688,7.300411,260.887506,rice
88,45,38,21.177645,81.211268,6.402028,184.139131,rice
89,45,38,21.443564,80.122675,6.46577,184.279515,rice
84,44,38,23.371217,82.734957,5.06405,243.9658,rice
90,44,38,23.835095,83.883871,7.473134,241.201351,rice
90,44,38,23.835095,83.728744,7.473134,200.913316,rice
61,43,38,24.135531,83.408476,5.598428,256.746874,rice
82,43,38,23.286172,81.433216,5.105588,242.317063,rice
82,43,38,23.286172,81.433216,5.105588,242.317063,rice
82,43,38,23.286457,81.434492,5.10682,242.316482,rice
81,41,38,22.678461,83.728744,7.52408,200.913316,rice
82,41,38,22.828156,84.133102,7.531762,201.451437,rice
99,41,38,20.615214,83.773456,6.738652,279.545172,rice
67,40,38,25.282722,80.543728,7.592491,220.115671,rice
72,40,38,20.41447,82.208026,7.592491,245.15113,rice
72,40,38,20.41447,80.525861,6.134287,245.15113,rice
72,40,38,20.622935,81.75485,7.583588,244.008639,rice
75,40,38,23.013204,82.916107,7.574184,246.471808,rice
77,40,38,24.311012,83.609903,6.441017,291.008794,rice
78,40,38,26.464283,83.856427,7.549874,248.225649,rice
60,39,38,23.241135,80.300256,7.782051,231.086335,rice
74,39,38,23.241135,84.592018,7.782051,233.045346,rice
74,39,38,23.431916,84.592018,7.782051,233.045346,rice
74,39,38,23.241135,82.067191,7.782051,233.045346,rice
74,39,38,23.423971,84.4513,7.523311,232.886867,rice
83,39,38,25.755286,83.518271,5.875346,245.66268,rice
84,39,38,22.960315,82.892231,7.384292,202.264615,rice
88,38,38,24.179193,84.969072,6.561416,222.97082,rice
73,37,38,23.545282,84.969072,6.220624,273.899476,rice
76,37,38,26.862368,81.254475,6.15003,191.982598,rice
76,36,38,26.281603,81.372903,6.232962,195.509865,rice
73,35,38,24.889212,81.979271,5.005307,185.946143,rice
74,35,38,25.426753,81.839464,5.309965,188.27131,rice
78,35,38,25.818705,80.202171,6.138075,192.662368,rice
91,35,38,24.897282,80.525861,6.134287,183.679321,rice
92,35,38,23.286172,81.433216,6.357389,242.317063,rice
92,35,38,24.92342,81.413863,6.155338,183.282389,rice
97,35,38,24.897282,80.525861,6.939084,183.679321,rice
65,60,37,21.837176,84.706546,6.368359,231.729106,rice
67,60,37,21.245823,84.969072,6.118722,228.842813,rice
83,60,37,23.431916,80.568878,6.363472,269.503916,rice
94,59,37,20.231095,84.969072,6.662207,272.422867,rice
80,58,37,25.184,80.122675,7.062968,200.753659,rice
91,56,37,23.431916,80.568878,6.363472,269.503916,rice
93,56,37,20.53382,84.969072,6.776977,290.196009,rice
95,55,37,23.949304,81.513414,6.961055,184.697515,rice
98,54,37,21.002862,82.445117,5.579155,195.42462,rice
99,54,37,21.143475,80.335029,5.59482,198.673094,rice
87,52,37,22.762477,81.112741,6.440151,197.124583,rice
60,51,37,22.693673,83.151693,5.993143,257.529769,rice
60,50,37,22.481429,83.137586,6.020806,258.462117,rice
94,50,37,25.665852,80.66385,6.94802,209.586971,rice
71,49,37,24.369711,83.274739,7.173147,259.324293,rice
95,49,37,23.820825,82.051878,7.150125,226.144098,rice
93,47,37,21.533463,82.140041,6.500343,295.92488,rice
93,47,37,21.801806,82.236974,6.445655,295.38676,rice
98,47,37,23.483813,81.332651,7.375483,224.058116,rice
99,47,37,23.403464,81.341614,7.36186,225.570626,rice
69,45,37,22.706074,84.032421,7.491343,268.483908,rice
93,44,37,24.172988,82.140041,6.500343,295.92488,rice
81,43,37,24.502683,82.762581,6.578207,295.644428,rice
60,42,37,22.852814,81.336163,6.461009,248.310503,rice
73,42,37,20.469015,82.779029,7.606115,246.278648,rice
78,42,37,24.85792,82.987729,6.564769,295.58329,rice
79,42,37,24.873007,82.840226,6.587919,295.609449,rice
69,40,37,20.420272,82.59416,7.434625,246.266249,rice
74,39,37,23.128342,84.619765,7.795221,229.770446,rice
76,38,37,22.311513,81.619327,6.546874,227.308813,rice
95,37,37,24.02374,82.409077,5.55493,284.24886,rice
75,36,37,26.08409,81.6685,5.682519,191.114659,rice
77,36,37,26.884449,81.460337,6.136132,194.576656,rice
89,35,37,23.283735,84.601779,5.831945,289.53366,rice
91,35,37,24.897282,82.140041,6.134287,295.92488,rice
83,60,36,25.597049,80.145093,6.903986,200.834898,rice
84,60,36,25.426118,80.682725,6.914087,203.35305,rice
85,60,36,25.740654,80.122675,6.926036,202.199694,rice
93,60,36,22.085766,83.470383,6.372576,231.736496,rice
67,58,36,23.191526,83.665487,6.327133,219.300051,rice
89,58,36,21.325042,80.474764,5.875346,185.497473,rice
89,56,36,23.368232,82.020895,6.934994,191.062876,rice
93,56,36,24.014976,82.056872,6.984354,185.277339,rice
74,54,36,25.655535,80.192301,5.953933,217.378858,rice
75,54,36,26.294655,84.569193,7.023936,257.491491,rice
99,53,36,21.918467,80.201027,6.514779,277.781826,rice
95,52,36,26.251113,83.776069,5.591138,286.63898,rice
95,52,36,26.229169,83.836258,5.54336,286.508372,rice
60,51,36,22.696578,82.810889,6.028322,256.996476,rice
60,51,36,22.696578,81.035693,5.177823,233.703498,rice
95,49,36,25.116436,83.174567,7.124763,210.842033,rice
95,48,36,22.667068,81.742598,7.376924,223.900999,rice
99,46,36,23.432486,81.365442,7.409553,225.878627,rice
61,45,36,22.753022,82.315644,6.295815,251.483869,rice
89,45,36,21.325042,80.474764,6.442475,185.497473,rice
89,45,36,26.294655,80.474764,6.442475,185.497473,rice
90,45,36,23.759222,84.435177,7.514495,241.305252,rice
95,44,36,24.769258,83.414334,5.554491,285.731472,rice
93,43,36,22.657046,81.441395,6.568397,184.249283,rice
61,42,36,22.786317,81.329717,6.420344,249.166094,rice
62,42,36,22.781338,82.067191,6.43001,248.718323,rice
62,42,36,22.781338,84.673536,7.072656,183.622266,rice
64,42,36,22.506123,80.122675,6.478255,250.353241,rice
77,42,36,24.774416,84.416246,6.60041,298.560118,rice
94,42,36,22.942667,82.752431,5.932423,289.467797,rice
96,42,36,23.60357,82.128284,6.657876,183.362318,rice
99,42,36,23.64743,83.016331,6.959403,182.561632,rice
94,41,36,24.458021,82.748356,6.94802,182.561632,rice
99,41,36,24.458021,82.748356,6.738652,182.561632,rice
93,40,36,23.836556,84.969072,5.470732,276.048636,rice
95,40,36,24.149029,83.037125,5.70188,285.755287,rice
95,39,36,23.863305,83.152508,5.561399,285.249364,rice
95,39,36,23.863305,82.148087,5.561399,193.347399,rice
77,38,36,21.865252,80.192301,5.953933,224.555017,rice
78,38,36,22.061483,80.379832,5.984165,224.563913,rice
76,37,36,22.105957,80.281467,5.919053,222.631059,rice
76,37,36,26.929951,84.036616,6.336787,198.306457,rice
83,60,35,25.496306,80.712583,6.924973,198.816167,rice
86,59,35,22.228698,82.11124,6.939084,278.079179,rice
86,59,35,25.787206,82.11124,6.946636,243.512041,rice
86,59,35,25.429775,82.11124,6.946636,195.357454,rice
98,58,35,26.929951,82.856238,5.749465,272.493189,rice
96,57,35,26.929951,81.558409,5.980519,264.0939,rice
97,57,35,26.827615,80.225719,5.949779,272.145177,rice
98,57,35,26.789872,80.450225,5.934004,271.101446,rice
99,57,35,26.757542,81.17734,5.96037,272.299906,rice
93,55,35,24.065468,81.752823,7.006203,183.826975,rice
99,55,35,21.723831,80.23899,6.501698,277.962619,rice
74,54,35,26.336265,84.461229,7.017733,258.988706,rice
95,54,35,23.129526,80.122675,6.90243,182.561632,rice
76,53,35,25.817875,83.938075,7.035793,257.811034,rice
94,53,35,26.548095,83.655055,5.575563,285.957348,rice
96,52,35,26.477862,83.183463,5.538692,285.982407,rice
84,51,35,22.301574,80.644165,6.043305,197.979122,rice
90,46,35,21.883303,80.122675,6.275309,183.273256,rice
71,45,35,25.426086,82.59109,5.761561,197.921202,rice
72,45,35,25.429775,82.946826,5.758506,195.357454,rice
81,45,35,26.528728,80.122675,6.158377,218.916357,rice
81,44,35,26.204274,80.122675,6.171662,217.599249,rice
82,44,35,26.66575,82.840293,5.962103,214.023854,rice
83,44,35,26.721016,80.907362,5.995122,215.015145,rice
63,43,35,22.534462,81.152507,6.506261,250.433069,rice
72,42,35,22.781338,82.067191,5.758506,195.357454,rice
143,58.88,74.98,34.31,72.96,7.24,125.61,sugarcane
195.74,35.35,74.91,32.83,81.57,6.44,102.15,sugarcane
128.65,67.11,74.89,22.48,82.95,6.93,246.01,sugarcane
193.83,67.75,74.34,26.15,84.39,6.65,152.13,sugarcane
190.61,46.08,74.34,24.25,69.04,6.28,234.1,sugarcane
128.7,59.68,74.25,32.11,70.2,6.95,181,sugarcane
146.4,39.75,74.22,25.44,66.34,6.89,210.83,sugarcane
184.14,53.85,74.16,32.15,67.53,7.01,148.77,sugarcane
134.53,48.42,74.14,35.7,79.02,7.09,184.31,sugarcane
118.85,61.9,74.08,23.63,65.17,6.65,113.89,sugarcane
154.66,50.22,74.07,23.77,73.45,6.06,210.99,sugarcane
177.35,40.23,73.79,29.26,69.72,6.11,125.46,sugarcane
135.01,37.31,73.76,36.14,83.56,7.49,126.08,sugarcane
196.06,42.88,73.06,37.92,79.23,7.47,185.43,sugarcane
165.45,45.93,73.03,24.42,73.65,7.42,162.96,sugarcane
105.66,49.96,72.78,32.27,78.43,6.95,129.85,sugarcane
192.44,73.84,72.77,29.59,82.24,7.27,147.87,sugarcane
179.26,71.32,72.75,37.36,75.43,7.47,213.6,sugarcane
162.42,39.68,72.59,32.04,71.7,6.21,219.1,sugarcane
187.47,56.16,72.56,34.78,84.96,6.53,215.08,sugarcane
193.2,39.1,72.49,33.01,66.36,6.45,206.23,sugarcane
193.26,39.75,72.35,32.94,75.63,6.05,171.34,sugarcane
196.15,61.71,72.33,26.25,77.23,7.02,147.63,sugarcane
150.89,49.77,72.32,35.24,78.94,7.07,169.26,sugarcane
173.3,61.35,72.26,35.14,76.33,6.99,234.76,sugarcane
122.61,67.69,72.22,23.53,74,6.51,230.6,sugarcane
159.69,72.13,72.17,27.47,75.55,6.32,249.34,sugarcane
105.62,54.64,72.08,23.69,80.29,6.61,198.28,sugarcane
151.04,60.06,72.06,22.31,74.54,7.03,208.41,sugarcane
173.64,72.37,72.02,29.21,67.26,7.48,225.83,sugarcane
113.12,36.3,71.83,31.87,80.93,6.72,117.6,sugarcane
136.1,38.66,71.69,24.19,84,6.67,127.77,sugarcane
182.24,69.3,71.67,28.9,71.38,6.87,155.68,sugarcane
127.68,58.69,71.49,25.37,77.46,6.95,209.97,sugarcane
113.16,63.63,71.36,24.87,69.75,7.46,127.15,sugarcane
192.92,51.2,71.24,27.14,74.53,6.34,196.07,sugarcane
175.39,58.12,71.17,35.08,80.14,6.08,101.03,sugarcane
101.1,40.48,71,35.98,76.95,6.9,199.76,sugarcane
181.48,38.2,70.79,30.76,81.35,6.68,196.54,sugarcane
162.01,56.34,70.76,34.62,68.03,6.47,137.27,sugarcane
158.3,51.86,70.71,35.08,71.84,6.39,156.95,sugarcane
189.41,72.86,70.7,28.71,80.61,6.71,174.63,sugarcane
116.99,42.8,70.62,34,83.16,7.14,189.57,sugarcane
184.81,72.89,70.39,33.83,70.55,6.42,244.5,sugarcane
175.27,41.34,70.23,35.95,65.58,7.24,119.33,sugarcane
144.41,56.27,69.94,37.93,76.65,7.22,149.04,sugarcane
165.32,72.53,69.85,34.26,80.77,7,139.04,sugarcane
112.47,71.83,69.8,30.3,76.83,6.6,108.21,sugarcane
127.11,58.91,69.64,37.15,67.12,6.23,241.71,sugarcane
114.69,48.71,69.59,24.48,66.65,6.73,145.36,sugarcane
198.1,54.34,69.54,31.42,72.51,6.43,130.48,sugarcane
188.87,73.23,69.49,34.95,78.1,6.83,113.05,sugarcane
191.81,46.2,69.33,26.68,83.22,7.13,220.74,sugarcane
124.32,63.89,69.23,35.28,72.94,7,130.75,sugarcane
168.33,38.05,69.05,29.92,74.61,6.89,223.7,sugarcane
133.03,57.57,69.02,25.22,83.69,7.03,223.49,sugarcane
164.65,73.97,68.88,22.38,82.97,7.17,217.06,sugarcane
197.92,61.95,68.88,27.19,78.53,6.89,190.47,sugarcane
185.4,52.57,68.88,36.29,66.25,7.33,167.25,sugarcane
199.62,68.02,68.79,25.98,76.53,6.1,114.24,sugarcane
120.92,37,68.75,37.7,80.86,7.28,136.3,sugarcane
131.39,56.52,68.6,37.83,82.79,6.56,129.27,sugarcane
160.97,62.99,68.53,34.84,84.22,6.8,173.27,sugarcane
155.07,51.13,68.35,35.03,77.24,6.56,138.3,sugarcane
162.49,57.87,68.31,36.5,65.24,7.01,107.78,sugarcane
134.89,72.18,68.22,37.44,67.49,7.1,240.75,sugarcane
151.98,48.48,68.16,28.89,69.97,6.93,206.02,sugarcane
118.18,41.27,68.09,22.67,73.38,6.25,231.9,sugarcane
